cultuurhistorische-kaart-chk2-nederzettingen,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",c7cb1137-3800-466e-88ed-930e40ea7cf2
cultuurhistorische-kaart-chk2-provinciale-grenspalen,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",fd3cb447-4bc2-4fc0-b9ee-894cc90a964b
cultuurhistorische-kaart-chk2-spoorwegen,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",fcf83833-7ae7-4b40-a5e4-3437351405d7
cultuurhistorische-kaart-chk2-spoorwegen-gebouwen,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",af025b1b-9db8-4945-ab35-5d4eb27af289
cultuurhistorische-kaart-chk2-states-en-stinzen,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",5a3e3f41-035b-42c0-8f1a-c73dbb2050a7
cultuurhistorische-kaart-chk2-verkaveling,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",39e609eb-5ced-4bf4-bd7e-b08b8c669f2e
cultuurhistorische-kaart-chk2-vestingwerken,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",0588aba8-6284-4773-94a3-48e9fb9a1cd6
cultuurhistorische-kaart-chk2-wederopbouwwijken,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",674a9c03-dd0f-40fc-9679-14647b210d38
cultuurhistorische-kaart-chk2-zuivelfabrieken-deellocaties,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",c84d18de-0b2e-40a0-bb21-e8f84b90a8cc
cultuurhistorische-kaart-chk2-zuivelfabrieken-terreingrenzen,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",2a32c241-8207-4091-8433-19d000da459c
dagattracties,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",9a928979-5bb7-4027-b040-02fa010dd85a
dagrecreatie,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",85ccd9fd-159e-4dd5-ad9f-49e2523adc35
depots,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",e407490e-f58e-42ed-8de4-07001057cbb5
dijkringlijnen,http://Server=sde; Service=sde:oracle$sde:oracle11g:geopp; User=verkeer; Version=SDE.DEFAULT,0,Failed to parse: Server=sde; Service=sde:oracle$sde:oracle11g:geopp; User=verkeer; Version=SDE.DEFAULT,9a17a0ae-0448-4790-935e-95446ab10cfc
duurzaamheidscriteria-voor-duurzaam-inkopen,http://www.pianoo.nl/document/3406/spreadsheet-duurzaamheidscriteria-voor-duurzaam-inkopen,404,Not Found,d12898c5-5830-4b3f-bb90-3221b0dd32ae
ecologische-hoofd-structuur-ehs-maart-2005,http://gisserver1.agro.nl/arcgis/services/EHSNetto2005/MapServer/WMSServer?SERVICE=WMS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='gisserver1.agro.nl', port=80): Max retries exceeded with url: /arcgis/services/EHSNetto2005/MapServer/WMSServer?SERVICE=WMS&REQUEST=GetCapabilities (Caused by ProtocolError('Connection aborted.', gaierror(-2, 'Name or service not known')))",dc800822-b68e-4543-bf82-456eeeb7f678
erfgoedparels,http://Server=sde; Service=sde:oracle$sde:oracle11g:geop; User=monumenten; Version=SDE.DEFAULT?SERVICE=WFS&REQUEST=GetCapabilities,0,Failed to parse: Server=sde; Service=sde:oracle$sde:oracle11g:geop; User=monumenten; Version=SDE.DEFAULT,666cde69-9487-43ac-82ea-54fb89c8b02b
eu-geluidkaart-omgevingslawaai-2011-over-de-nacht-lnight,http://geodata.nationaalgeoregister.nl/rwsgeluidskaarten?SERVICE=WFS&REQUEST=GetCapabilities,404,Not Found,c262d172-d32f-437c-b623-b3dfd36e0f1e
eu-geluidkaart-omgevingslawaai-2011-over-de-nacht-lnight,http://geodata.nationaalgeoregister.nl/rwsgeluidskaarten?SERVICE=WMS&REQUEST=GetCapabilities,404,Not Found,1790f8a4-fa10-4efd-a75a-8a971b484ea8
eu-geluidkaart-omgevingslawaai-2011-over-het-etmaal-lden,http://geodata.nationaalgeoregister.nl/rwsgeluidskaarten?SERVICE=WFS&REQUEST=GetCapabilities,404,Not Found,4029c32d-8d78-475a-8184-84e4e07fcc87
eu-geluidkaart-omgevingslawaai-2011-over-het-etmaal-lden,http://geodata.nationaalgeoregister.nl/rwsgeluidskaarten?SERVICE=WMS&REQUEST=GetCapabilities,404,Not Found,765aabe7-062f-4b46-b155-a036b145c306
european-commissions-daily-press-briefings,http://ec.europa.eu/avservices/rss/PressBriefingsEn.xml,404,Not Found,be3bf2dd-abf2-459f-b108-7696cf93d240
evc-register---kenniscentrum-evc---dagelijkse-update,http://register.logic8.nl/evcr/public/export.xml,404,Not Found,a8e04180-34ca-4f4a-a138-ed6ea4b8ff7d
fierljepschansen,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",b558d019-a18a-4aef-af93-c78881426604
friese-archeologische-monumentenkaart-extra-famke-advies-middeleeuwen,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",02e93241-048a-4128-a0bd-44c305a2c489
friese-archeologische-monumentenkaart-extra-famke-advies-steentijd,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",1406c7b0-3b6c-4560-8434-94a953c1aedb
friese-archeologische-monumentenkaart-extra-famke-bepalen-dorpskern,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",72bc4ae6-cc95-42d1-ad94-29c5b5ba9838
fryske-tsjerken,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",e5297b8f-cbdd-4a8c-8e46-6fda6c2017ca
functiekaart-water-natuur-vaar-en-boezemwater,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",f13461ef-f28b-4218-958a-0af08128c328
gebiedsschematisatie-grevelingen,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189440#PagCls_189440,404,Not Found,cc606f91-33fc-4128-8c12-3edcffb8c9b5
gebiedsschematisatie-grevelingen,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189441#PagCls_189441,404,Not Found,4689ffdd-c647-46c4-afe7-d4d09429ee7a
gebiedsschematisatie-ijmond,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285859#PagCls_285859,404,Not Found,f6a1e0c7-197e-4794-a9b3-76b2d913adb2
gebiedsschematisatie-ijmond,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285855#PagCls_285855,404,Not Found,34984bcd-8801-4aea-8f6d-b7395c6e590c
gebiedsschematisatie-ijmond,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285857#PagCls_285857,404,Not Found,b984e29e-900a-42eb-914b-54b0684a77e5
gebiedsschematisatie-ijmond,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285856#PagCls_285856,404,Not Found,9dd21cc6-32f8-4215-bc0f-f32de08bc2d1
gebiedsschematisatie-ijmond,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285858#PagCls_285858,404,Not Found,04a5e940-370b-4c1e-b824-51f5d562b813
gebiedsschematisatie-ijmond,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189442#PagCls_189442,404,Not Found,3969fd7f-e68b-4649-a59b-1333a32fe6fa
gebiedsschematisatie-kust,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189443#PagCls_189443,404,Not Found,65f4d01a-337c-4e54-821d-e9e853b4cc27
gebiedsschematisatie-kust,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189444#PagCls_189444,404,Not Found,0b49953f-f06e-408d-b490-f84cb8005df6
gebiedsschematisatie-kust,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189445#PagCls_189445,404,Not Found,41bcd05e-e451-46bf-81a4-697e60b483a0
gebiedsschematisatie-kust,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189446#PagCls_189446,404,Not Found,742fc027-8865-4e3d-9179-4bcee3132189
gebiedsschematisatie-lauwersmeer,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189447#PagCls_189447,404,Not Found,00487664-08d7-4166-b026-eec5ac2a281a
gebiedsschematisatie-maas,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285869#PagCls_285869,404,Not Found,6d65ac6e-633c-42cf-8e3d-88afb960bf5c
gebiedsschematisatie-maas,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189448#PagCls_189448,404,Not Found,0b3fb00e-b919-4f1a-a936-f9af4bebaf76
gebiedsschematisatie-markermeer,http://www.helpdeskwater.nl/publish/pages/22751/1209459-001-zks-0005-m-habitat_ijsselmeer-markermeer_j06-09_v01_m.pdf,404,Not Found,571d1cd2-1107-4af7-bbb5-ebb099475211
gebiedsschematisatie-markermeer,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189449#PagCls_189449,404,Not Found,8afdf553-8526-48f7-b9bc-4e729ce747c3
gebiedsschematisatie-noordzee,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=292853#PagCls_292853,404,Not Found,e9ed8861-7e6f-4bc6-aa4d-38068d04da38
gebiedsschematisatie-noordzee,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189439#PagCls_189439,404,Not Found,a5705b5d-5cd5-4b00-944a-be0fdad3ed6b
gebiedsschematisatie-noordzee-zuid,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189459#PagCls_189459,404,Not Found,836f5a28-f99b-413a-8298-b77eadec5aaf
gebiedsschematisatie-noordzee-zuid,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=292853#PagCls_292853,404,Not Found,0f9cda3e-b465-4580-a5f9-afba8666ef77
gebiedsschematisatie-oosterschelde,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189455#PagCls_189455,404,Not Found,bd5f0657-a73d-47ab-bb5e-8c35467a09dc
gebiedsschematisatie-rijn,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285870#PagCls_285870,404,Not Found,abbb7d75-37fd-4d31-b11e-0883587a366e
gebiedsschematisatie-rijn,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189452#PagCls_189452,404,Not Found,ffb58ff1-2be6-46b8-92c4-d01415bb5e31
gebiedsschematisatie-rijnmaasmonding,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189450#PagCls_189450,404,Not Found,813db294-976b-4a00-b644-1ba58d10ecb9
gebiedsschematisatie-rijnmaasmonding,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189456#PagCls_189456,404,Not Found,7778fc39-6bd6-42dd-a259-62f09b831419
gebiedsschematisatie-volkerak,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189457#PagCls_189457,404,Not Found,93758eb9-fea9-472c-88ad-5bad2f7e3ded
gebiedsschematisatie-volkerak,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189458#PagCls_189458,404,Not Found,3ce9fb01-4ba0-4dcb-967e-8b2a42784902
gebiedsschematisatie-westerschelde,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189454#PagCls_189454,404,Not Found,3fd684bb-382f-45c6-a95f-12a014cabc00
geluid-bedrijventerreinen-1999-50db-contouren,http://\\FS-OES-GEOP01\DATA4\GEO\Projecten\Algemeen\Provinciaalgeoregister\metadata\kopie_PGR_datasets_PNBW.gdb,0,URL has an invalid label.,f21b0ae2-90a3-4905-b21d-01aa37e04138
geluidbelasting-provinciale-wegen-2009-01,http://\\Dattero\kgodata\Geo_Data\Metadata\metadata.gdb,0,"HTTPConnectionPool(host='%5C%5CDattero%5Ckgodata%5CGeo_Data%5CMetadata%5Cmetadata.gdb', port=80): Max retries exceeded with url: / (Caused by ProtocolError('Connection aborted.', gaierror(-2, 'Name or service not known')))",2f6a81db-9ef5-4eaa-85d9-eac4a3afd0d7
geluidscontour-luchtaven-pkb-ke,http://\\Dattero\kgodata\Geo_Data\Metadata\metadata.gdb,0,"HTTPConnectionPool(host='%5C%5CDattero%5Ckgodata%5CGeo_Data%5CMetadata%5Cmetadata.gdb', port=80): Max retries exceeded with url: / (Caused by ProtocolError('Connection aborted.', gaierror(-2, 'Name or service not known')))",917dca5f-11ed-4f0b-ab1d-4f9c803c75c5
geluidscontour-luchthaven-pkb-bkl,http://\\Dattero\kgodata\Geo_Data\Metadata\metadata.gdb,0,"HTTPConnectionPool(host='%5C%5CDattero%5Ckgodata%5CGeo_Data%5CMetadata%5Cmetadata.gdb', port=80): Max retries exceeded with url: / (Caused by ProtocolError('Connection aborted.', gaierror(-2, 'Name or service not known')))",2a84f7e9-34d5-47b3-87ac-8a9c2b9de7fb
geluidskaart-2011-provinciale-wegen,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",71f4987e-b165-46f0-8a13-d273c67bb207
geluidskartering-provinciale-wegen-2011-contouren-etmaal,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",558764e7-d8a1-4c40-ac15-1198ad7ee00d
geluidskartering-provinciale-wegen-2011-contouren-nacht,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",b558d71f-0328-4cb3-8aa2-f27f4d682f07
geluidszones-vliegvelden-47-bkl,http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,0,"HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Max retries exceeded with url: /arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities (Caused by ReadTimeoutError(""HTTPConnectionPool(host='geoportaal.fryslan.nl', port=80): Read timed out. (read timeout=3)"",))",5ef43661-0a02-4269-8003-48458fc9b302
gemeente-delft-bestermmingsplannen,http://ro.delft.nl/manifest/,0,"HTTPConnectionPool(host='ro.delft.nl', port=80): Max retries exceeded with url: /manifest/ (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.HTTPConnection object at 0x2365c10>, 'Connection to ro.delft.nl timed out. (connect timeout=3)'))",3c9ebda4-f995-4306-8aae-019f2724ab91
gemeente-nijmegen-onderzoek-en-cijfers,http://www2.nijmegen.nl/rss/Onderzoek_en_Cijfers,404,Not Found,6d89814e-93d7-4fa1-a978-bc84fe9901d8
gemeente-nijmegen-weblog-burgemeester-de-graaf,http://www2.nijmegen.nl/RSS/burgemeester_blog,404,Not Found,5523a9eb-c5a4-46fa-b093-4d69b432df84
gemeente-nijmegen-weblog-wethouder-beerten,http://www2.nijmegen.nl/RSS/henkbeertenblog,404,Not Found,eb6cc69f-446b-40d5-9822-cce2359d8666
geregistreerd-maritiem-frequentiegebruik--agentschap-telecom,http://appl.agentschaptelecom.nl/roepletterlijst-scheepvaart/download/roepletterlijst-scheepvaart.xls,404,Not Found,3a7680c6-ee78-4cb2-b3ed-0c64a8efbb55
ges-cont-externe-veiligheid-als-gevolg-van-gevaarlijk-transport-langs-wegen,http://Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT,0,Failed to parse: Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT,bef0e57a-3d46-4766-ac6c-51f746db93ce
